Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
85,IMG_085.jpg,2268,4032,37.59,127.01,0,1,0,0,0
86,IMG_086.jpg,2267,4030,37.59,127.01,1,0,0,0,0
87,IMG_087.jpg,2267,4030,37.59,127.01,1,0,0,0,0
88,IMG_088.jpg,2267,4030,37.59,127.01,1,0,0,0,0
89,IMG_089.jpg,2267,4030,37.59,127.01,1,0,0,0,0
90,IMG_090.jpg,2267,4030,37.59,127.01,1,0,0,0,0
91,IMG_091.jpg,2268,4032,37.59,127.01,1,1,0,0,0
92,IMG_092.jpg,2268,4032,37.59,127.01,1,1,0,0,0
93,IMG_093.jpg,2268,4032,37.59,127.01,1,1,0,0,0
94,IMG_094.jpg,2268,4032,37.59,127.01,1,1,0,0,0
95,IMG_095.jpg,2268,4032,37.59,127.01,0,0,0,0,1
96,IMG_096.jpg,2268,4032,37.59,127.01,0,0,0,0,1
97,IMG_097.jpg,2267,4030,37.59,127.01,1,1,0,0,0
98,IMG_098.jpg,2267,4030,37.59,127.01,1,1,0,0,0
99,IMG_099.jpg,2267,4030,37.59,127.01,1,1,0,0,0
100,IMG_100.jpg,2268,4032,37.59,127.01,1,1,0,0,0
101,IMG_101.jpg,2268,4032,37.59,127.01,1,1,0,0,0
102,IMG_102.jpg,2268,4032,37.59,127.01,1,1,0,0,0
1,IMG_R1,3024,4032,37.37,127.11,1,0,0,0,0
2,IMG_R2,3024,4032,37.82,127.02,1,0,0,0,0
3,IMG_R3,3024,4032,37.59,127.02,1,0,0,0,0
4,IMG_PL1,3024,4032,37.59,127.02,0,1,0,0,0
5,IMG_*1,3024,4032,37.59,127.02,0,1,1,0,1
6,IMG_R4,3024,4032,37.59,127.02,1,0,0,0,0
7,IMG_PL2,3024,4032,37.59,127.02,0,1,0,0,0
8,IMG_PL3,3024,4032,37.59,127.02,0,1,0,0,0
9,IMG_R5,3024,4032,37.59,127.02,1,0,0,0,0
10,IMG_R6,3024,4032,37.59,127.02,1,0,0,0,0
11,IMG_PL4,3024,4032,37.59,127.02,0,1,0,0,0
12,IMG_R7,3024,4032,37.59,127.02,1,0,0,0,0
13,IMG_PA1,3024,4032,37.59,127.02,0,0,0,0,1
14,IMG_R8,3024,4032,37.59,127.02,1,0,0,0,0
15,IMG_PA2,3024,4032,37.59,127.02,0,0,0,0,1
16,IMG_PL5,3024,4032,37.59,127.02,0,1,0,0,0
17,IMG_*2,3024,4032,37.59,127.02,1,1,0,0,0
18,IMG_*3,3024,4032,37.59,127.02,1,0,0,0,1
19,IMG_R9,3024,4032,37.59,127.02,1,0,0,0,0
20,IMG_R10,3024,4032,37.37,127.11,1,0,0,0,0
21,IMG_R11,3024,4032,37.37,127.11,1,0,0,0,0
22,IMG_*4,3024,4032,37.37,127.11,1,0,0,0,1
23,IMG_R12,3024,4032,37.37,127.11,1,0,0,0,0
24,IMG_R13,3024,4032,37.37,127.11,1,0,0,0,0
25,IMG_R14,3024,4032,37.37,127.11,1,0,0,0,0
26,IMG_PL6,3024,4032,37.37,127.11,0,1,0,0,0
27,IMG_R15,3024,4032,37.37,127.11,1,0,0,0,0
28,IMG_R16,3024,4032,37.37,127.11,1,0,0,0,0
29,IMG_R17,3024,4032,37.37,127.11,1,0,0,0,0
30,IMG_PA3,3024,4032,37.37,127.11,0,0,0,0,1
31,IMG_R18,3024,4032,37.37,127.11,1,0,0,0,0
32,IMG_R19,3024,4032,37.37,127.11,1,0,0,0,0
33,IMG_*5,3024,4032,37.37,127.11,1,1,0,0,0
34,IMG_R20,3024,4032,37.37,127.11,1,0,0,0,0
35,IMG_R21,3024,4032,37.37,127.11,1,0,0,0,0
36,IMG_C1,3024,4032,37.37,127.11,0,0,1,0,0
37,IMG_PL7,3024,4032,37.37,127.11,0,1,0,0,0
38,IMG_R22,3024,4032,37.37,127.11,1,0,0,0,0
39,IMG_R23,3024,4032,37.37,127.11,1,0,0,0,0
40,IMG_*6,3024,4032,37.36,127.11,1,1,0,0,0
41,IMG_R24,3024,4032,37.36,127.11,1,0,0,0,0
42,IMG_R25,3024,4032,37.36,127.11,1,0,0,0,0
43,IMG_R26,3024,4032,37.36,127.11,1,0,0,0,0
44,IMG_*7,3024,4032,37.36,127.11,1,1,0,0,0
45,IMG_R27,3024,4032,37.36,127.11,1,0,0,0,0
46,IMG_R28,3024,4032,37.36,127.11,1,0,0,0,0
47,IMG_*8,3024,4032,37.36,127.11,1,1,0,0,0
48,IMG_R29,3024,4032,37.37,127.11,1,0,0,0,0
49,IMG_R30,3024,4032,37.37,127.11,1,0,0,0,0
50,IMG_R31,3024,4032,37.37,127.11,1,0,0,0,0
51,IMG_R32,3024,4032,37.37,127.11,1,0,0,0,0
52,IMG_R33,3024,4032,37.37,127.11,1,0,0,0,0
53,IMG_PA4,3024,4032,37.37,127.11,0,0,0,0,1
54,IMG_R34,3024,4032,37.37,127.11,1,0,0,0,0
55,IMG_C2,3024,4032,37.49,127.06,0,0,1,0,0
56,IMG_R35,3024,4032,37.49,127.06,1,0,0,0,0
57,IMG_PA5,3024,4032,37.49,127.06,0,0,0,0,1
58,IMG_R36,3024,4032,37.49,127.06,1,0,0,0,0
59,IMG_*9,3024,4032,37.49,127.06,1,0,1,0,0
60,IMG_R37,3024,4032,37.49,127.06,1,0,0,0,0
61,IMG_PA6,3024,4032,37.49,127.06,0,0,0,0,1
62,IMG_R38,3024,4032,37.49,127.06,1,0,0,0,0
63,IMG_R39,3024,4032,37.49,127.06,1,0,0,0,0
64,IMG_R40,3024,4032,37.49,127.05,1,0,0,0,0
65,IMG_R41,3024,4032,37.49,127.05,1,0,0,0,0
66,IMG_PA7,3024,4032,37.49,127.05,0,0,0,0,1
67,IMG_PA8,3024,4032,37.49,127.05,0,0,0,0,1
68,IMG_R42,3024,4032,37.49,127.05,1,0,0,0,0
69,IMG_G1,3024,4032,37.48,127.05,0,0,0,1,0
70,IMG_G2,3024,4032,37.48,127.05,0,0,0,1,0
71,IMG_PA9,3024,4032,37.48,127.05,0,0,0,0,1
72,IMG_G3,3024,4032,37.48,127.05,0,0,0,1,0
73,IMG_PA10,3024,4032,37.37,127.11,0,0,0,0,1
74,IMG_R43,3024,4032,37.37,127.11,1,0,0,0,0
75,IMG_R44,3024,4032,37.37,127.11,1,0,0,0,0
76,IMG_PA11,3024,4032,37.37,127.11,0,0,0,0,1
77,IMG_R45,3024,4032,37.37,127.11,1,0,0,0,0
78,IMG_R46,3024,4032,37.37,127.11,1,0,0,0,0
79,IMG_R47,3024,4032,37.37,127.11,1,0,0,0,0
80,IMG_R48,3024,4032,37.37,127.11,1,0,0,0,0
81,IMG_R49,3024,4032,37.37,127.11,1,0,0,0,0
82,IMG_R50,3024,4032,37.37,127.11,1,0,0,0,0
83,IMG_*10,3024,4032,37.37,127.11,1,0,0,0,1
84,IMG_R51,3024,4032,37.37,127.11,1,0,0,0,0
85,IMG_R52,3024,4032,37.36,127.11,1,0,0,0,0
86,IMG_R53,3024,4032,37.36,127.11,1,0,0,0,0
87,IMG_R54,3024,4032,37.36,127.11,1,0,0,0,0
88,IMG_R55,3024,4032,37.36,127.11,1,0,0,0,0
89,IMG_PA12,3024,4032,37.36,127.11,0,0,0,0,1
90,IMG_R56,3024,4032,37.36,127.11,1,0,0,0,0
91,IMG_R57,3024,4032,37.36,127.11,1,0,0,0,0
92,IMG_C3,3024,4032,37.36,127.11,0,0,1,0,0
93,IMG_PA13,3024,4032,37.36,127.11,0,0,0,0,1
94,IMG_11,3024,4032,37.36,127.11,1,1,0,0,0
95,IMG_PA14,3024,4032,37.36,127.11,0,0,0,0,1
96,IMG_C4,3024,4032,37.36,127.11,0,0,1,0,0
97,IMG_12,3024,4032,37.36,127.11,1,0,1,0,0
98,IMG_R58,3024,4032,37.36,127.11,1,0,0,0,0
99,IMG_13,3024,4032,37.51,127.07,1,1,0,0,0
100,IMG_R59,3024,4032,37.48,127.05,1,0,0,0,0
1,IMG_1.jpg,3024,4032,37.59,127,1,0,0,0,0
2,IMG_2.jpg,3024,4032,37.59,127,1,0,0,0,0
3,IMG_3.jpg,3024,4032,37.59,127,0,0,0,0,1
4,IMG_4.jpg,3024,4032,37.59,127,0,0,0,0,1
5,IMG_5.jpg,3024,4032,37.59,127,1,0,1,0,0
6,IMG_6.jpg,3024,4032,37.59,127,1,0,0,0,0
7,IMG_7.jpg,3024,4032,37.59,127,1,0,0,0,0
8,IMG_8.jpg,3024,4032,37.59,127.1,1,0,0,0,0
9,IMG_9.jpg,3024,4032,37.59,127.1,1,0,0,0,0
10,IMG_10.jpg,3024,4032,37.59,127.1,0,0,0,0,1
11,IMG_11.jpg,3024,4032,37.59,127.1,1,0,0,0,0
12,IMG_12.jpg,3024,4032,37.59,127.1,1,0,0,0,0
13,IMG_13.jpg,3024,4032,37.59,127.1,1,0,0,0,0
14,IMG_14.jpg,3024,4032,37.59,127.1,1,0,0,0,0
15,IMG_15.jpg,3024,4032,37.59,127.1,1,0,0,0,0
16,IMG_16.jpg,3024,4032,37.59,127.1,1,0,0,0,0
17,IMG_17.jpg,3024,4032,37.59,127.1,0,1,0,0,0
18,IMG_18.jpg,3024,4032,37.59,127.1,0,1,0,0,1
19,IMG_19.jpg,3024,4032,37.59,127.1,1,0,0,0,0
20,IMG_20.jpg,3024,4032,37.59,127.1,1,0,0,0,0
21,IMG_21.jpg,3024,4032,37.59,127.01,0,1,0,0,0
22,IMG_22.jpg,3024,4032,37.59,127.01,1,0,0,0,0
23,IMG_23.jpg,3024,4032,37.59,127.01,1,0,0,0,0
24,IMG_24.jpg,3024,4032,37.59,127.01,1,0,0,0,0
25,IMG_25.jpg,3024,4032,37.59,127.01,1,0,0,0,0
26,IMG_26.jpg,3024,4032,37.59,127.01,1,0,0,0,0
27,IMG_27.jpg,3024,4032,37.59,127.01,1,0,0,0,0
28,IMG_28.jpg,3024,4032,37.59,127.01,0,1,0,0,0
29,IMG_29.jpg,3024,4032,37.59,127.01,1,0,0,0,0
30,IMG_30.jpg,3024,4032,37.59,127.02,0,0,0,0,1
31,IMG_31.jpg,3024,4032,37.59,127.02,0,0,0,0,1
32,IMG_32.jpg,3024,4032,37.59,127.02,1,0,0,0,0
33,IMG_33.jpg,3024,4032,37.59,127.02,1,0,0,0,0
34,IMG_34.jpg,3024,4032,37.59,127.02,1,0,0,0,0
35,IMG_35.jpg,3024,4032,37.59,127.02,1,0,0,0,0
36,IMG_36.jpg,3024,4032,37.59,127.02,1,0,0,0,0
37,IMG_37.jpg,3024,4032,37.58,127.02,0,0,0,0,1
38,IMG_38.jpg,3024,4032,37.58,127.02,1,0,0,0,0
39,IMG_39.jpg,3024,4032,37.58,127.02,1,0,0,0,0
40,IMG_40.jpg,3024,4032,37.58,127.02,0,1,0,0,0
41,IMG_41.jpg,3024,4032,37.58,127.02,1,0,0,0,0
42,IMG_42.jpg,3024,4032,37.58,127.02,1,0,0,0,0
43,IMG_43.jpg,3024,4032,37.58,127.02,1,0,0,0,0
44,IMG_44.jpg,3024,4032,37.58,127.02,1,0,0,0,0
45,IMG_45.jpg,3024,4032,37.58,127.02,0,0,0,1,0
46,IMG_46.jpg,3024,4032,37.59,127.02,1,0,0,0,0
47,IMG_47.jpg,3024,4032,37.59,127.02,0,1,0,0,0
48,IMG_48.jpg,3024,4032,37.59,127.02,0,0,1,0,0
49,IMG_49.jpg,3024,4032,37.59,127.02,1,0,0,0,0
50,IMG_50.jpg,3024,4032,37.59,127.02,1,0,0,0,0
51,IMG_51.jpg,3024,4032,37.59,127.02,1,0,0,0,0
52,IMG_52.jpg,3024,4032,37.59,127.02,0,0,0,0,1
53,IMG_53.jpg,3024,4032,37.59,127.02,0,0,0,0,1
54,IMG_54.jpg,3024,4032,37.59,127.02,1,0,0,0,0
55,IMG_55.jpg,3024,4032,37.59,127.02,1,0,0,0,0
56,IMG_56.jpg,3024,4032,37.59,127.02,1,0,0,0,0
57,IMG_57.jpg,3024,4032,37.59,127.01,1,0,0,0,0
58,IMG_58.jpg,3024,4032,37.59,127.01,1,0,0,0,0
59,IMG_59.jpg,3024,4032,37.59,127.01,1,0,0,0,0
60,IMG_60.jpg,3024,4032,37.59,127.01,1,0,0,0,0
61,IMG_61.jpg,3024,4032,37.59,127.01,0,1,0,0,0
62,IMG_62.jpg,3024,4032,37.59,127.01,0,0,0,0,1
63,IMG_63.jpg,3024,4032,37.59,127.01,1,0,0,0,0
64,IMG_64.jpg,3024,4032,37.59,127.01,1,0,0,0,0
65,IMG_65.jpg,3024,4032,37.59,127.02,1,0,0,0,0
66,IMG_66.jpg,3024,4032,37.59,127.02,0,1,0,0,0
67,IMG_67.jpg,3024,4032,37.59,127.02,1,0,0,0,0
68,IMG_68.jpg,3024,4032,37.59,127.02,1,0,0,0,0
69,IMG_69.jpg,3024,4032,37.59,127,1,0,0,0,0
70,IMG_70.jpg,3024,4032,37.59,127,0,1,0,0,0
71,IMG_71.jpg,3024,4032,37.59,127.02,0,1,0,0,0
72,IMG_72.jpg,3024,4032,37.59,127.02,0,0,0,0,1
73,IMG_73.jpg,3024,4032,37.59,127.02,1,0,0,0,0
74,IMG_74.jpg,3024,4032,37.59,127.02,1,0,0,0,0
75,IMG_75.jpg,3024,4032,37.59,127.02,1,0,0,0,0
76,IMG_76.jpg,3024,4032,37.59,127.02,1,0,0,0,0
77,IMG_77.jpg,3024,4032,37.59,127.02,0,1,0,0,0
78,IMG_78.jpg,3024,4032,37.59,127.02,1,0,0,0,0
79,IMG_79.jpg,3024,4032,37.59,127.02,1,0,0,0,0
80,IMG_80.jpg,3024,4032,37.59,127.02,0,1,0,0,0
81,IMG_81.jpg,3024,4032,37.59,127.02,0,0,1,0,0
82,IMG_82.jpg,3024,4032,37.59,127.02,0,1,0,0,0
83,IMG_83.jpg,3024,4032,37.59,127.02,1,0,0,0,0
84,IMG_84.jpg,3024,4032,37.58,127.02,1,0,0,0,0
85,IMG_85.jpg,3024,4032,37.58,127.02,0,0,1,0,0
86,IMG_86.jpg,3024,4032,37.58,127.02,1,0,0,0,0
87,IMG_87.jpg,3024,4032,37.58,127.02,1,0,0,0,0
88,IMG_88.jpg,3024,4032,37.58,127.02,1,0,0,0,0
89,IMG_89.jpg,3024,4032,37.58,127.02,1,1,0,0,0
90,IMG_90.jpg,3024,4032,37.58,127.02,1,0,0,0,0
91,IMG_91.jpg,3024,4032,37.58,127.02,1,0,0,0,0
92,IMG_92.jpg,3024,4032,37.58,127.02,1,0,0,0,0
93,IMG_93.jpg,3024,4032,37.58,127.02,0,0,0,0,1
94,IMG_94.jpg,3024,4032,37.58,127.02,1,0,0,0,0
95,IMG_95.jpg,3024,4032,37.58,127.02,0,1,0,0,0
96,IMG_96.jpg,3024,4032,37.58,127.02,1,0,0,0,0
97,IMG_97.jpg,3024,4032,37.58,127.02,1,1,0,0,0
98,IMG_98.jpg,3024,4032,37.58,127.02,1,0,0,0,0
99,IMG_99.jpg,3024,4032,37.58,127.02,1,1,0,0,0
100,IMG_100.jpg,3024,4032,37.58,127.02,1,1,0,0,0
101,IMG_101.jpg,3024,4032,37.58,127.02,1,0,0,0,0
102,IMG_102.jpg,3024,4032,37.58,127.02,1,0,0,0,0
103,IMG_103.jpg,3024,4032,37.58,127.02,1,0,0,1,0
1,Data001,3024,4032,37.43,126.99,1,0,0,0,0
3,Data003,3024,4032,37.44,126.99,0,0,0,0,1
4,Data004,3024,4032,37.44,126.99,1,0,0,0,0
5,Data005,3024,4032,37.44,127,1,0,0,0,0
6,Data006,3024,4032,37.44,127,0,1,0,0,0
7,Data007,3024,4032,37.44,127,1,0,0,0,0
8,Data008,3024,4032,37.44,127,1,0,0,0,0
9,Data009,3024,4032,37.44,127,1,0,0,0,0
10,Data010,3024,4032,37.44,127,1,0,0,0,0
11,Data011,3024,4032,37.44,126.99,0,1,0,0,0
12,Data012,3024,4032,37.44,126.99,1,0,0,0,0
13,Data013,3024,4032,37.44,127,1,1,0,0,0
14,Data014,3024,4032,37.44,126.99,0,1,0,0,0
15,Data015,3024,4032,37.44,127,1,0,0,0,0
16,Data016,3024,4032,37.44,126.99,1,0,0,0,0
17,Data017,3024,4032,37.44,126.99,0,1,0,0,0
18,Data018,3024,4032,37.44,126.99,0,0,0,0,1
19,Data019,3024,4032,37.44,126.99,1,0,0,0,0
20,Data020,3024,4032,37.44,126.99,1,0,0,0,0
21,Data021,3024,4032,37.44,126.99,1,0,0,0,0
22,Data022,3024,4032,37.44,127.02,1,0,0,0,0
23,Data023,4032,3024,37.44,127.02,0,0,0,0,1
24,Data024,4032,3024,37.44,127.02,0,1,0,0,0
25,Data025,4032,3024,37.44,127.02,1,0,0,0,0
26,Data026,3024,4023,37.44,127.02,1,0,0,0,0
27,Data027,3024,4023,37.44,127.02,0,0,0,0,1
28,Data028,3024,4023,37.44,127.02,1,0,0,0,0
29,Data029,3024,4023,37.44,127.02,1,0,0,0,0
30,Data030,4032,3024,37.41,127,1,0,0,0,0
31,Data031,4032,3024,37.41,127,1,1,0,0,0
32,Data032,3024,4023,37.41,127,0,1,0,0,0
33,Data033,4032,3024,37.41,127,1,1,0,0,0
34,Data034,4032,3024,37.41,127,1,0,0,0,0
35,Data035,4032,3024,37.41,127,1,0,0,0,0
36,Data036,3024,4023,37.41,126.99,1,0,0,0,0
37,Data037,3024,4023,37.41,126.99,0,1,0,0,0
38,Data038,3024,4023,37.41,126.99,0,1,0,0,0
39,Data039,4032,3024,37.41,126.99,1,0,0,0,0
40,Data040,4032,3024,37.41,126.99,1,0,0,0,1
41,Data041,4032,3024,37.41,126.99,1,0,0,0,0
42,Data042,4032,3024,37.41,126.99,1,0,0,0,0
43,Data043,3024,4023,37.41,126.99,1,1,0,0,0
44,Data044,4032,3024,37.41,126.99,1,0,0,0,1
45,Data045,4032,3024,37.41,126.99,1,0,0,0,0
46,Data046,4032,3024,37.41,126.99,1,0,0,0,0
47,Data047,3024,4023,37.41,126.99,1,1,0,0,0
48,Data048,4032,3024,37.41,126.99,1,1,0,0,0
49,Data049,4032,3024,37.41,126.99,0,1,0,0,1
50,Data050,4032,3024,37.41,126.99,0,0,0,0,1
51,Data051,4032,3024,37.41,126.99,0,1,0,0,0
52,Data052,4032,3024,37.41,126.99,1,1,0,0,0
53,Data053,4032,3024,37.41,126.99,1,0,0,0,0
54,Data054,4032,3024,37.41,126.99,0,1,0,0,0
55,Data055,4032,3024,37.41,126.99,1,0,0,0,0
56,Data056,4032,3024,37.41,126.99,1,0,0,0,0
57,Data057,4032,3024,37.41,126.99,1,0,0,0,0
58,Data058,4032,3024,37.41,127,1,1,0,0,0
59,Data059,4032,3024,37.46,127.02,1,0,0,0,0
60,Data060,4032,3024,37.46,127.02,1,0,0,0,0
61,Data061,4032,3024,37.46,127.02,1,0,0,0,0
62,Data062,4032,3024,37.46,127.02,1,1,0,0,0
63,Data063,4032,3024,37.46,127.02,0,1,0,0,0
64,Data064,4032,3024,37.46,127.02,0,0,1,0,0
65,Data065,4032,3024,37.46,127.02,1,0,0,0,0
66,Data066,3024,4032,37.46,127.02,1,0,0,0,0
67,Data067,4032,3024,37.46,127.02,1,0,0,0,0
68,Data068,4032,3024,37.46,127.02,1,0,0,0,0
69,Data069,4032,3024,37.46,127.02,1,0,0,0,0
70,Data070,3024,4032,37.46,127.02,1,0,0,0,0
71,Data071,4032,3024,37.46,127.02,1,0,0,0,0
72,Data072,4032,2268,37.34,126.73,1,0,0,0,0
73,Data073,4032,2268,37.34,126.73,1,0,0,0,0
74,Data074,4032,2268,37.34,126.73,1,0,0,0,0
75,Data075,4032,2268,37.34,126.73,1,0,0,0,0
76,Data076,4032,2268,37.34,126.73,1,0,0,0,0
77,Data077,4032,2268,37.34,126.73,1,0,0,0,0
78,Data078,4032,2268,37.34,126.73,1,0,0,0,0
79,Data079,4032,2268,37.34,126.73,1,0,0,0,0
80,Data080,4032,2268,37.34,126.73,1,0,0,0,0
81,Data081,4032,2268,37.34,126.73,1,0,0,0,0
82,Data082,4032,2268,37.34,126.73,1,0,0,0,0
83,Data083,4032,2268,37.34,126.73,1,0,0,0,1
84,Data084,4032,2268,37.34,126.73,1,0,0,0,0
85,Data085,2268,4032,37.34,126.73,1,0,0,0,0
86,Data086,4032,2268,37.34,126.73,0,0,0,0,1
87,Data087,4032,2268,37.41,126.99,0,1,0,0,0
88,Data088,4032,2268,37.41,126.99,1,0,0,0,0
89,Data089,4032,2268,37.41,126.99,0,1,0,0,0
90,Data090,4032,2268,37.41,126.99,1,0,0,0,0
91,Data091,4032,2268,37.41,126.99,1,0,0,0,0
92,Data092,4032,2268,37.41,126.99,1,0,0,0,0
93,Data093,4032,2268,37.41,126.99,1,0,0,0,0
94,Data094,4032,2268,37.41,126.99,1,0,0,0,0
95,Data095,4032,2268,37.41,126.99,1,0,0,0,0
96,Data096,4032,2268,37.41,126.99,1,0,0,0,0
97,Data097,4032,2268,37.41,126.99,1,0,0,0,0
98,Data098,4032,2268,37.43,126.99,0,1,0,0,0
99,Data099,4032,2268,37.43,126.99,0,0,0,0,1
100,Data100,4032,2268,37.43,126.99,1,0,0,0,0
101,Data101,4032,2268,37.43,126.99,0,1,0,0,0
102,Data102,4032,2268,37.43,126.99,1,0,0,0,0
103,Data103,4032,2268,37.43,126.99,1,0,0,0,0
104,Data104,4032,2268,37.43,126.99,1,0,0,0,0
105,Data105,4032,2268,37.43,126.99,1,0,0,0,0
106,Data106,4032,2268,37.43,126.99,1,0,0,0,0
107,Data107,4032,2268,37.43,126.99,0,1,0,0,0
108,Data108,4032,2268,37.43,126.99,1,0,0,0,0
109,Data109,4032,2268,37.43,126.99,0,1,0,0,0
110,Data110,4032,2268,37.43,126.99,1,0,0,0,0
111,Data111,4032,2268,37.43,126.99,1,0,0,0,0
112,Data112,4032,2268,37.43,126.99,1,0,0,0,0
113,Data113,4032,2268,37.43,126.99,1,0,0,0,0
114,Data114,4032,2268,37.43,126.99,1,0,0,0,0
115,Data115,4032,2268,37.43,126.99,1,0,0,0,0
116,Data116,4032,2268,37.43,126.99,1,0,0,0,0
117,Data117,4032,2268,37.44,127,1,0,0,0,0
118,Data118,3024,4032,37.44,127,1,0,0,0,0
119,Data119,4032,3024,37.44,127,1,0,0,0,0
120,Data120,4032,3024,37.44,127,1,0,0,0,0
121,Data121,4032,3024,37.44,127,1,0,0,0,0
122,Data122,4032,3024,37.44,127,0,1,0,0,0
123,Data123,4032,2268,37.44,127,0,0,0,0,1
124,Data124,4032,2268,37.44,127,1,0,0,0,0
1,sample001,1080,1440,37.48092985,126.874906,1,1,0,0,0
2,sample002,1080,1440,37.48092985,126.874906,1,1,0,0,0
3,sample003,1080,1440,37.48092985,126.874906,1,1,0,0,0
4,sample004,1080,1440,37.48092985,126.874906,1,1,0,0,0
5,sample005,1080,1440,37.4820115,126.8751388,1,1,0,0,0
6,sample006,1080,1440,37.4820115,126.8751388,1,1,0,0,0
7,sample007,1080,1440,37.4820115,126.8751388,1,1,0,0,0
8,sample008,1080,1440,37.4820115,126.8751388,1,1,0,0,0
9,sample009,1080,1440,37.48271481,126.8738117,1,1,0,0,1
10,sample010,1080,1440,37.48271481,126.8738117,1,1,0,0,1
11,sample011,1080,1440,37.48271481,126.8738117,1,1,0,0,1
12,sample012,1080,1440,37.475109,126.8768657,0,1,0,0,0
13,sample013,1080,1440,37.475109,126.8768657,0,1,0,0,0
14,sample014,1080,1440,37.475109,126.8768657,0,1,0,0,0
15,sample015,1080,1440,37.47560388,126.876333,0,0,0,0,1
16,sample016,1080,1440,37.47560388,126.876333,0,0,0,0,1
17,sample017,1080,1440,37.47560388,126.876333,0,1,0,0,0
18,sample018,1080,1440,37.47558694,126.8767328,1,0,0,0,0
19,sample019,1080,1440,37.47558694,126.8767328,1,0,0,0,1
20,sample020,1080,1440,37.47558694,126.8767328,1,0,0,0,1
21,sample021,1080,1440,37.47558694,126.8767328,1,0,0,0,1
22,sample022,1080,1440,37.47558694,126.8767328,1,0,0,0,1
23,sample023,1080,1440,37.47560388,126.876333,0,0,0,0,1
24,sample024,1080,1440,37.53272525,126.9310058,0,0,0,0,1
25,sample025,1080,1440,37.53272525,126.9310058,1,0,0,0,1
26,sample026,1080,1440,37.52663003,126.9328152,0,1,0,0,0
27,sample027,1080,1440,37.52663003,126.9328152,0,1,0,0,0
28,sample028,1080,1440,37.52663003,126.9328152,0,1,0,0,0
29,sample029,1080,1440,37.52663003,126.9328152,0,1,0,0,0
30,sample030,1080,1440,37.52663003,126.9328152,0,0,0,0,1
31,sample031,1080,1440,37.52663003,126.9328152,0,1,0,0,0
32,sample032,1080,1440,37.52663003,126.9328152,1,1,0,0,0
33,sample033,1080,1440,37.4807051,126.8458342,1,1,0,0,0
34,sample034,1080,1440,37.4807051,126.8458342,1,0,0,0,0
35,sample035,1080,1440,37.48093294,126.8452677,0,0,1,0,0
36,sample036,1080,1440,37.48093294,126.8452677,0,0,1,0,0
37,sample037,1080,1440,37.48058244,126.8337782,1,1,0,0,0
38,sample038,1080,1440,37.48058244,126.8337782,1,0,0,0,0
39,sample039,1080,1440,37.48093294,126.8452677,0,0,1,0,0
40,sample040,1080,1440,37.48125167,126.8322539,0,1,0,0,0
41,sample041,1080,1440,37.48125167,126.8322539,1,0,0,0,0
42,sample042,1080,1440,37.48125167,126.8322539,1,0,0,0,0
43,sample043,1080,1440,37.48175292,126.836508,1,0,0,0,0
44,sample044,1080,1440,37.48175292,126.836508,1,1,0,0,0
45,sample045,1080,1440,37.48175292,126.836508,0,1,0,0,0
46,sample046,1080,1440,37.48175292,126.836508,1,1,0,0,0
47,sample047,1080,1440,37.48175292,126.836508,1,1,0,0,0
48,sample048,1080,1440,37.47949009,126.8231936,1,1,0,0,0
49,sample049,1080,1440,37.44049833,126.8517245,1,0,0,0,0
50,sample050,1080,1440,37.44049833,126.8517245,1,0,0,0,0
51,sample051,1080,1440,37.44049833,126.8517245,0,1,0,0,0
52,sample052,1080,1440,37.44049833,126.8517245,1,1,0,0,1
53,sample053,1080,1440,37.44049833,126.8517245,0,1,0,0,0
54,sample054,1080,1440,37.44049833,126.8517245,0,1,0,0,0
55,sample055,1080,1440,37.44049833,126.8517245,1,1,0,0,0
56,sample056,1080,1440,37.48158901,126.8482439,0,1,0,0,0
57,sample057,1080,1440,37.48158901,126.8482439,1,0,0,0,0
58,sample058,1080,1440,37.48158901,126.8482439,1,0,0,0,0
59,sample059,1080,1440,37.48158901,126.8482439,1,0,0,0,0
60,sample060,1080,1440,37.48158901,126.8482439,0,1,0,0,0
61,sample061,1080,1440,37.48158901,126.8482439,1,1,0,0,0
62,sample062,1080,1440,37.48158901,126.8482439,0,1,0,0,0
63,sample063,1080,1440,37.48158901,126.8482439,1,0,0,0,0
64,sample064,1080,1440,37.48158901,126.8482439,0,1,0,0,0
65,sample065,1080,1440,37.48158901,126.8482439,0,1,0,0,0
66,sample066,1080,1440,37.48158901,126.8482439,0,1,0,0,0
67,sample067,1080,1440,37.48158901,126.8482439,1,1,0,0,0
68,sample068,1080,1440,37.48158901,126.8482439,0,1,0,0,0
69,sample069,1080,1440,37.48158901,126.8482439,0,1,0,0,0
70,sample070,1080,1440,37.48158901,126.8482439,1,1,0,0,0
71,sample071,1080,1440,37.48158901,126.8482439,0,1,0,0,0
72,sample072,1080,1440,37.48158901,126.8482439,0,1,0,0,0
73,sample073,1080,1440,37.4807051,126.8458342,0,1,0,0,0
74,sample074,1080,1440,37.48158901,126.8482439,0,1,0,0,0
75,sample075,1080,1440,37.48158901,126.8482439,0,1,0,0,0
76,sample076,1080,1440,37.48158901,126.8482439,0,1,0,0,0
77,sample077,1080,1440,37.48158901,126.8482439,0,1,0,0,0
78,sample078,1080,1440,37.48158901,126.8482439,1,0,0,0,0
